,review_author,review_header,review_helpful,review_posted_date,review_rating,review_text,review_length
132,Cyndi A.,Wonderful,0,2017-02-02,5.0,"This is great!! It doesn't look like a refurbished sound bar, it looks brand new.  I plugged it in and put batteries in and it automatically syncs with my TV.  The sound is incredible.  I love using blue tooth and listening to my music, it's very loud and that's what I wanted.  Great deal actually steal!",305
133,happyeds,Great value.,0,2017-02-02,5.0,First one I could not set up.  Amazon replaced it and for the past month it is working as advertised.  Very good sound and a super value at 139..,145
134,J. Childers,Good budget sound!,5,2017-01-31,5.0,The sound is very impressive for such small drivers.  I was especially impressed with the bass response as I am not using a subwoofer.  I am using this with my Amazon Echo to play music in our lab.  In addition we routinely connect wall mounted tablets via bluetooth.  It works great!  I just installed another brand sound bar at my mother in laws that cost twice as much.  This yamaha has much better midrange than the other brand.  For the money you would be hard pressed to beat this.,487
135,Srini,Big improvement compared to TV speakers,1,2017-01-30,5.0,"Compared to tinny TV speakers, this sound bar brings a huge improvement in sound quality. Dialogues are very clear with right amount of base. It has everything you can get at this price point. It works well with TV remove but a bit finicky sometimes. In some angles it doesn't pick up remote signal while the TV works fine. It is annoying when it doesn't turn on/off along with the TV. You can't compare this to a surround sound system but it is definitely a big step up from the TV speakers. Mine was refurbished but looked totally new and works fine.",552
136,César Haro,I'm a happy camper!,0,2017-01-30,5.0,"Works perfectly, I'm a happy camper!",36
137,Mr. Consumer,Don't want a separate subwoofer? You need this sounds bar!,4,2017-01-28,5.0,"This is an amazing sound bar. I have heard others at friends houses, even the ones with the separate clunky subwoofer cube, but they are mediocre compared to this Yamaha unit.  It has really amazing sound, I cannot stress that enough. There is not lack of bass at all. This is a great product and it sounds GREAT. I had one of the Amazon Basics sound bar (with built in sub) but I returned it due to issues with the remote. I got this one as a replacement and it sounds sooooo much better than the Amazon one. I am really glad we got it. Excellent!",548
138,Amazon Customer,Go for it,0,2017-01-27,5.0,"Among best in this category. Decent design with clear sound, Built in subboofer is good for small room , it also has an option to attach additional subboofer (at cost though).",175
139,Shaun,Brilliant Piece of Tech!!,3,2017-01-27,5.0,This is a brilliant piece of tech!!  Put it in our kitchen with the Amazon Dot!  It's just brillant!!  They work better together better than I could have dreamed!! I would give it a 10 if possible!!,198
140,donche andonov,Great sound at a great price,2,2017-01-26,5.0,Not sure what was done to refurbish the unit since it looks brand new. Sound is great and hookup was extremely easy but remember to mute your TV or it won't work. Great and clear instructions in owner's manual. Surround sound is very good especially considering it's from a bar in front of you. A full blown 5 speaker sound system it's not but it does give you a full sound that really enhances action movies. Voices are super clear in movies as well as news and talk shows and regular programming. I may try hooking up my old powered sub woofer for some extra deep base but as it is it's just fine.,599
141,Amazon Customer,Five Stars,0,2017-01-25,5.0,Great sound and product,23
142,Todd C,Best boom for the buck.,5,2017-01-24,5.0,"I don't usually buy refurbished items because they are often not worth the money spent.  This item however was a pleasant surprise.  It could have passed as a new one had I not known better.  I originally had a Panasonic sound bar which quit working.  When I looked for a replacement I found that other people had reported it playing out after only a few months, which mine had done.  They're not sold anymore so I opted for this and I'm very pleased.  It comes with everything to set it up and the phone app is a nice feature.  It's shorter than the Panasonic which is good because the Panasonic blocked the TV controller IR port, even though it's a Panasonic TV, so I don't have to hold the remote over my head to turn the TV off anymore.  Best part is that it sounds great!  I'm sold on Yamaha.",797
143,Johan Schaeffer,So far a great product. A little bit bigger than I expected ...,0,2017-01-24,4.0,"So far a great product. A little bit bigger than I expected it to be, but the sound is great.",93
144,Stacey H,Five Stars,0,2017-01-24,5.0,Love this for smaller systems.,30
145,Michael K,"Recommended and would purchase, again",0,2017-01-23,5.0,"It's a definite upgrade to the TV sound.  Obviously, it's not surround sound.  You can use your smartphone as a remote, too.
I would recommend this (factory refurbished version) at its discounted price!  Would purchase, again.",226
146,Amazon Customer,it sounds SO GOOD. I have it hooked up to my tv ...,0,2017-01-22,5.0,it sounds SO GOOD. I have it hooked up to my tv for netflix and what not. i stream music via bluetooth from both my laptop and my phone. and it just sounds SO GOOD. i'm thoroughly impressed. like others said even though it's not designed to shake the house it will definitely shake the room you're in.,301
147,Amazon Customer,Awesome sound,0,2017-01-20,5.0,I love it!  The sound is powerful for a slim bar.,49
148,Eric G. Scheie,"Solid, great sound, excellent deal!",0,2017-01-19,5.0,"This is a very solid unit, and the difference between it and my built in TV sound is night and day! I like the way it can be mounted horizontally or vertically, or hung on the wall. A great deal for the money, as it sounds like units costing much more. You can't go wrong with Yamaha!",284
149,Joseph,I enjoy this sound bar,0,2017-01-19,4.0,"I enjoy this sound bar: clear voice, and my TV remote can turn it on/off. The bass is weak though that's expected; I hooked it to an external Velodyne sub-woofer. The resulting combined audio is theater-like.",208
150,JC-Orange,Great speakers,1,2017-01-15,5.0,"Love these speakers! There are reviews out there where people say that the bass is lacking... it doesn't have it's own subwoofer unit, its built in! What else do you expect. I've used other sound bars before and they all sucked, the sound sounded very tinny. The Yamahas are definitely the way to go. The bass isn't over powering, voices can be heard loud and crisply. I would definitely purchase more if needed. Best sound bar I've used so far. Definitely isn't a Bose or other uber expensive speakers but this fills that middle category quite nicely.",552
151,MATEICH,It is a great sound bar (especially for it being refurbished) and am ...,0,2017-01-14,5.0,"It is a great sound bar (especially for it being refurbished) and am glad it is not made in China ... HOWEVER, Yamaha's Customer Service sucks!  Have been trying to sync the sound bar to my AT&T Remote and am unable to do so because the manual says you can only sync the sound bar with the TV's original remote.  I think it's really stupid for a sound bar not being able to sync with a remote from cable/satellite remote!",421
152,Martinex,Much better than expected.,1,2017-01-14,5.0,Really wasn't expecting much here.  I just wanted something to make up for the low volume coming from our flat screen.  The den we gather to watch movies in is probably 15 by 20.  We have one of those wrap around sofas that takes up much of the room.  This thing filled it up easily.  The low end response was stunning considering there is no subwoofer.  I linked my ipod to it.  Sounded great.  Turned out this was a great deal.,429
153,Rick,Received in good condition. The unit sounds great and will program ...,2,2017-01-13,3.0,"Received in good condition. The unit sounds great and will program to your tv or stereo remote.  I was disappointed that the external sub woofer connection would not out put to the speaker I already had. This was one of the main reasons I bought this model. Otherwise works great. Would have sent back but boxes are already gone, so I will live with it.",353
154,Danielle M Bernard,Terrific quality at a great price!,1,2017-01-10,5.0,"This little guy packs a lot of punch! With the sound on medium volume and the subwoofers cranked up, (thanks to the hubby), I almost had a wind tunnel movie style effect of being blasted against the wall - and I was just watching the opening credits for Game of Thrones! This soundbar really does deliver a surround sound feel to everything that you're watching, and music sounds much fuller and richer. I know a lot of people don't like the lack of volume indicator, (like my hubby), but I love that the lights are on the top towards the tv so that I'm not looking at lights the whole time and I have no problem looking at the lights that flash in an amount of how high the sound is, I think that's pretty creative actually. I'm normally the tech support for our household as my husband will smash any technology that disagrees with him, but my hubby set this up all by himself and he even read the manual, (I have the pictures to prove it but he won't let me post them). All in all, this soundbar is: easy to use, sleek design, compact, full sound, awesome bass, and cost efficient - I would definitely recommend this item!",1125
155,"Amazon Customer Vanessa, Texas",Yamaha Baby!,0,2017-01-06,5.0,"Awesome purchase. Fills the room with sound, just as required...",64
156,Kevin S. Frost,Love-it!,0,2017-01-06,5.0,"Bought this for myself last Christmas 2015, recently paired it with my Echo dot. Awesome sound, I sleep great listening to ""Storms on The Ocean"" & ""Night Sounds""",161
157,Robert K. Schoenmeier,Five Stars,0,2017-01-06,5.0,Awesome soundbar at a great price!!,35
158,st3v3_42,Five Stars,0,2017-01-04,5.0,Great sound for price.,22
159,Amazon Customer,Five Stars,0,2017-01-03,5.0,Great product... Just bought another one today,46
160,D. Bill,Great sound and bluetooth.,0,2017-01-02,5.0,fantastic sound and bluetooth as well.  I'm really impressed how good this sounds for the price.,96
161,ADB in PDX,Refurb is good value.,0,2017-01-02,5.0,"So far so good with the refurb.  Not house-party loud, but great for movies, tv and streaming from a bluetooth source.  Bass is satisfactory for not having a separate sub.  I wish it had a channel to feed cables behind the unit to make for a cleaner wall mount.  My tv cables lay on the front of the speaker.  A bit ghetto, but it is what it is.",345
162,Randy Garcia,Great product!,0,2016-12-31,5.0,"I did an extended research for a soundbar that could sound great without breaking the bank. I paired up with Polk PSW 10 and wow.... This combination is very, very loud... Louder than expected. The soundbar is superb playing tunes via Bluetooth without lag. Without the subwoofer,  the soundbar handled very good all tunes and movies way much better than my TV speakers and also my Altec Lansing 2.1 that it's replacing. The Bluetooth range is excellent,  the soundbar is well designed and it does sound way much better if it placed upright rather than laying flat in a table. The controls are well placed and the remote can be easily replaced with an Android Yamaha app. This soundbar matched with my Polk subwoofer perfectly and rounded up to be a very affordable but competent home theater.",793
163,MW14,This is the best value in soundbars.,8,2016-12-31,5.0,"This is my third purchased soundbar. It is THE keeper.  Sound is natural, clear, full.  Don't need to use closed captions any more.  Wish I had gone this route years ago. My refurbished soundbar looks brand new to me.  Don't forget that there is an app for it.  The app has a TV show sound format that is perfect. This has to be best value in soundbars.  Highly recommend.",372
164,Barbara D. Cobb,One Star,1,2016-12-31,1.0,Remote did not work. The sound is barely audible.,49
165,Abby,i like the sound,0,2016-12-31,4.0,"i like the sound, like the bluetooth connectivity for the ipod, don't like that the LEDs indicating power is on cannot be seen.",127
166,Gary H. Patterson,Five Stars,0,2016-12-30,5.0,Great product,13
167,texas nightowl,The jury is still out,0,2016-12-30,4.0,"So, I just received this for Christmas for the purpose of use in my office at home. Now, I have multiple items going into a Yamaha receiver and initially had no sound from the sound bar. But, once I changed a setting on my receiver, it worked fine. Mostly.  I was watching some videos thru Amazon and on one program, everything was fine. But on another program, I heard the intro/theme music but then absolutely no sound after that. Now, to be fair, this is using the Amazon app on my PS3, going thru the receiver, to the TV and then optical digital cable to the soundbar. But again, it is just weird that one program worked fine but another didn't. So...is it the program (The Grand Tour, episodes 6 & 7)? Or the PS3 app? Or something else? I don't know. But aside from The Grand Tour so far, it seems to be working fine. Watched a movie and an episode of a different TV program and both were fine. Will continue to investigate for now.",937
168,DAVE DIERMIER,A little difficult to memorize the various functions of the ...,0,2016-12-29,4.0,A little difficult to memorize the various functions of the indicator lights on the control panel. They are not shown on screen as you use them. Maybe after setup the learning function on the TV remote.,202
169,Antony,Our TV experience just got so much better,0,2016-12-28,5.0,"Amazing sound coming out of this yamaha.Our TV experience just got so much better, we can now understand the dialogs and can hear loud TV without distortion",156
170,Scott Fischer,Great Great item at a sweet price,0,2016-12-28,5.0,"Great Great item at a sweet price. Bought three as Christmas Presents. All were perfect. Don't be learry of reconditioned, they are as new, but at one third the price!",167
171,K. J. Hall,Excellent sound quality.,1,2016-12-27,4.0,"Love the sound quality.
Streams Bluetooth for listening to my music with one easy button on the control. Just press it again for back to TV. No fuss.
Easy to install. Instructions are on, but I went to you tube to see how to work the optical cable. Only downside is the operating lights are on the back. So I set up a mirror so I could see them.",345
172,Ed,Well worth the money,0,2016-12-26,5.0,"I was looking for something to with my 40"" samsung which I use as a computer monitor. I had a bose and it just didn't cut what I was looking for. I didn't want to pay a lot but I wanted something that would allow me to play music and watch movies when I wanted. I was hesitant to buy the Yamaha because it didn't have a stand alone sub but at $100 I thought I would give it a shot..Well let me tell you I'm not disappointed. The built in sub does a nice job but won't blow you away. It has plenty of power to fill a room plus it adds just enough to complete the sound..The overall performance is good and again sounds fantastic. I bought a refurbished one for like $104 and it's worth every penny...",699
173,Nghĩa,Five Stars,0,2016-12-26,5.0,Work great and clear sound,26
174,PH,Five Stars,0,2016-12-25,5.0,simple set and good sound quality.,34
175,MARY FAUCHEAUX,Five Stars,0,2016-12-21,5.0,great,5
176,FilmMaker101,Doesn't work,2,2016-12-20,1.0,Limited connections. Doesn't work with my tv.,45
177,rpsunrise,We are more than pleased with the sound quality in our 14' by 14' ...,1,2016-12-20,5.0,I read the reviews and purchased this item to mount on and under our wall hung TV. We are more than pleased with the sound quality in our 14' by 14' room.,154
178,smilingTolerantly,Fantastic value,23,2016-12-19,5.0,"No idea why the refurbished version is half the price of the non-refurbished version, but this is an absolute steal. The sound quality outclasses any soundbar I've heard in the ~$100 range. My old budget Vizio soundbar that cost $80 on sale doesn't hold a candle to this.
At first, I thought the refurbished soundbar was dead on arrival, but it turns out the included batteries for the remote were dead, which is odd, because I don't think I've ever received included batteries that were just completely dead before for any other purchase I've made, but that was a simple fix as I have lots of AAAs lying around (my old Vizio uses the same batteries, and those batteries are still going strong after 4 years).
And, unlike some soundbars (*cough*my old vizio*cough*), this one also has physical buttons on the soundbar itself in case you lose your remote or have no batteries (that's how I realized the included batteries were dead).
It looks brand new with all the annoying clear decals to peel off and everything.
As long as there isn't some known defect that's going to cause this thing to self destruct within a year, this is a huge steal at its current price.",1163
179,Matthew Shipley,Nice!!!,0,2016-12-19,5.0,"Best deal ever. Only about $100 and I am completely impressed. I quit buy refurbished items years ago after getting some bad gear, but this thing is flawless and works perfectly. Do yourself a favor and take a chance on Yamaha. You won't be disappointed.",254
180,Michael S.,I am impressed!,0,2016-12-17,5.0,"I sold my surround sound system because I did not like the clutter and wires around the room.  While not true surround sound, this system is easy to use and plays wonderfully, movies and music.  I am planning to buy another one for the other TV.",245
181,Jered Mckenna,Love it,0,2016-12-16,5.0,"This is a great system. It's perfect to take your crappy TV speakers and upgrade to a strong and satisfying sound. It reminds me of the way a Bose wave radio sounds. Deceptively powerful bass, with the option to hook up a real subwoofer later. I've even used this as a monitor on stage for a stereo keyboard piano,",314
182,S. Walker,Great quality for the $,0,2016-12-14,4.0,Good sound and easy to hookup.  Love the fact that I can also use for Bluetooth playback.,89
183,Jackie Winkel,Works great. It cleared up all the wiring from our ...,0,2016-12-12,5.0,Works great.  It cleared up all the wiring from our old Bose sound system.,74
184,Amazon Customer,Five Stars,0,2016-12-11,5.0,Great product especially for the price.,39
185,M. Richey,Great Sound/Features for the Money,4,2016-12-06,5.0,"Works really well for a smaller room.  Good bass response and clear highs.  I really like how it can learn your remotes buttons.  You can literally program what ever button you want on your current remote and it works like a charm (I'm using a Charter remote).  Great not needing to use a separate remote to control it!  Bluetooth works well and connected no problem with my Galaxy phone.  With the one I got, you'd never know it was refurbished.  No blemishes and works great!",477
186,Dylan,"Great Product, will buy one for every TV  my home",0,2016-12-04,5.0,"Sounds great, deep bass, easy BT pairing. Direct TV remote compatable so I only have one remote for TV, Sat, and sound selections and control...my fourth sound bar and by far my fav",181
187,Marvin K Ballard,Five Stars,0,2016-12-03,5.0,great,5
188,Nancy Gildner,Five Stars,0,2016-12-03,5.0,We love it!,11
189,Matthew Berger,Solid Purchase!,0,2016-11-30,5.0,"For the money, this is a great solution to improving sound from most flat screen televisions.  It will not by any means blow you away, but the sleek look, adequate sound, and bluetooth functionality make this a great buy for those either on a budget, or that have shared walls and do not want your neighbors to hate you.",320
190,Patricia M. Dooley,Five Stars,0,2016-11-25,5.0,"Great sound. Not surround sound, but just perfect for my small home.
Thank you",78
191,Michael Persinger,Amazing sound,0,2016-11-22,5.0,Love this thing.. Sound is amazing works exactly the way it was supposed to.,76
192,Adam J. in Pasadena CA,"Great sound, sleek look and quality product",0,2016-11-17,4.0,"Great sound, sleek look and quality product ! Goes well with my Sony 1080P and entertainment center without much intrusion as a space hog.",138
193,Sam N.,Great sound! Only thing I have to mention is ...,2,2016-11-14,4.0,"Great sound! Only thing I have to mention is about the condition listing of the item as ""New"". This is a factory refurb and should be listed as such for the condition.",167
194,Kassy,Buy it!!,32,2016-11-10,5.0,"Love this, I've been looking at sound bars for a while now but really did not want to spend a small fortune. We have this set up in our living room which isn't huge but decent size and the sound is amazing. The bass on it is great, I wasn't sure what to expect with just one bar but it covers space well! My favorite part is the sound clarity. With kids watching action movies or scary movies there are always the loud part when all you hear is the noise and have to turn it way up just to hear the voices. This makes a huge difference and you can hear the voices so so much better! I will highly recommend and if I ever get another sound bar this will be it!!!",661
195,David A.,But other than that sounds good for the price,0,2016-11-10,2.0,One of the internal subwoofers sound really loose. But other than that sounds good for the price,96
196,Staci,Just what I wanted,0,2016-11-03,5.0,No problems. Works perfectly and arrived just as the description detailed. Great price!,87
197,Nitedawg,Perfect,0,2016-11-02,5.0,Perfect.,8
198,BLF,Better than We Could Have Hoped For!,5,2016-10-26,5.0,"This thing is amazing!  After a lot of researching all of the various sound bars out there, we decided to give this one a chance because of all the excellent reviews - and knowing the Yamaha brand.  We were a little nervous because of the low price and ""factory recertified"" label, but it looks brand new and works perfectly.  My husband worked for a large company in the entertainment industry for 25 years, and has a professional ear.  He described the sound as ""full, crisp and sharp"" with excellent bass without a separate sub-woofer.  It was super easy to set up with our cable TV, and connecting to Bluetooth so we could listen to our iTunes was a snap.  After playing with the settings a bit, both music (in stereo mode) and TV (in surround sound mode) sound great.  Perfect for our small 1200 sf vacation place, especially since we don't want to bother our neighbors with too much boomy base (if that's what you're looking for, you would probably want something with a separate subwoofer).",997
199,Kindle Customer,Awesome sound to replace the speaker of the projector,0,2016-10-23,5.0,"Awesome sound to replace the speaker of the projector, the soundbar is exactly what we needed to complete our bedroom projector set up.",135
200,GaryTheSpy,Four Stars,1,2016-10-23,4.0,Improved the sound on my TV.,28
201,Amazon Customer,Five Stars,0,2016-10-21,5.0,Great sound system !!!!  Needed better sound from new Tv.....this worked perfect !!,83
202,Amazon Customer,Much better than the LG bargain soundbar,0,2016-10-18,5.0,"Much better than the LG bargain soundbar, which barely sounded better than my tv speakers.  This is a huge improvement at both low and high volumes.  Great product, especially at the refurb price!!!!",199
203,Ashley Sue Bullers,One of the best purchases we made this year.,1,2016-10-18,5.0,"I pretty much despise the thought of owning something refurbished, or ""recertified"" as Yamaha calls this, but my husband has been searching for a soundbar for a couple years.  He really wanted to spend only about $100 or $120, but most of the bars in that range (new) are, well, lacking.  Enter Amazon Prime Day this July... I hunted, and this bar was dropped in price, and the new version has pretty great ratings (without us jumping into the three hundred dollar range, which we just weren't willing to do).  It was still higher than he had been looking, but I figured it was worth a gamble and still comes with a 1-yr warranty.
We've had it now for several months and use it every day. It makes a WORLD of difference compared to the built-in speakers on our LG flat screen.  Twice, I accidentally had it (the Yamaha sound bar) turned up so loud that when I turned on the TV or whatever, I thought I actually damaged the speakers in it (which would break my heart), but nope - it's been working great.  Besides, no speakers should even have the ABILITY to be turned up so loudly that it could damage them.  Make them top out where they can still handle it.  Wtfrick.
Anyhow, it's not surround sound, but it's as close as we can imagine getting without stringing speakers up all over our living area.  It provides a lot of depth of sound and enhances so much of what we watch.  We play a lot of movies on Netflix and Firestick, and it all sounds SO good.  Just play around with the settings (clear voice, subwoofer, etc) to get it where you want it.
The only issue we had so far was a couple weeks ago, I played something on our Sony BD/DVD player - which I had not yet done (with streaming, I guess most of us aren't using discs often anymore).  It was a Blu-Ray Disc.  And the sound was a MESS.  The voices were low, the music was BOOMING... and this is for the movie ""Love Actually""!  I shudder to think how it would have sounded if I put in an action thriller with explosions!  I spent the nearly two hours holding the remote, quick on the gun to hit volume up and volume down so my mother-in-law would not go deaf but would still hear the characters!  It was distracting to us both, and particularly to me who had to play ""AV Geek"" for the movie.
After the debaucle of that sound on the BD, I Googled it and saw this is common - and one suggestion was to go into your TV settings and BD/DVD player settings, and adjust the sound settings for it, as they are probably still set to play through the TV, meaning that it will distort and play improperly through your soundbar!  A-HA!  Indeed, the settings were set for TV, so I made some adjustments to the settings for BD/DVD playback audio.  However, I have yet to play another disc yet to see if that fixes the problem.  Maybe now that I'm thinking about it, I'll do that this weekend and update this review.
All in all, so far, so good.  This has been a purchase we've been pleased with.  We simply enjoy our viewing experience now, as opposed to being constantly aware of the sound (because it was so poor through the TV before buying a soundbar).  NOT thinking about something being good is GREAT in comparison to constantly thinking about how not good something else is! :)",3232
204,Susan R,Five Stars,1,2016-10-17,5.0,Wow what clarity of sound and fine bass tones. Love the low profile style and design.,85
205,Thomas Sawyer,NICE!,1,2016-10-16,5.0,"Added this sound bar to TCL Roku TV.  Great combo. Sound bar was easy to set up, sound is very, very good. Bluetooth works perfect. Nice remote.  When you factor in the price, it is a great value.",196
206,Jbg,"Missing remote, but sound is awesome",3,2016-10-01,3.0,"This didn't come with the remote or the wall mount spacers as advertised and it's a huge inconvenience to have to ship everything back instead of just getting the missing items shipped to me.  The sound bar itself is awesome, highly recommend.",243
207,Michele,Great Sound Bar,3,2016-09-30,5.0,Great sound quality! I love this sound bar.  It has really nice bass and can fill the whole room with sound.,108
208,tiki,Five Stars,1,2016-09-28,5.0,works great. tiny TV speakers are bad.,38
209,jason c fisher,Four Stars,1,2016-09-27,4.0,good sound,10
210,Travis,Five Stars,1,2016-09-25,5.0,Better than expected.  Very pleased,35
211,J Kong,Better than the built in speakers,1,2016-09-25,3.0,"Works as expected, not spectacular but not looking for full theater sound",73
212,Michael A Mendez,Nice Sound Simple Design Easy to setup and mount.,3,2016-09-23,5.0,not the most amazing sound but pretty close. I would buy another for another room and recommend to my parents. nice sound good price no clutter. :),147
213,AJRN75,Good Buy,0,2016-09-23,5.0,Bought for someone as a present...they report it is good quality and great sound. This person knows a lot about speakers/audio and is pleased with its performance.,163
214,Tristan Pongrujaporn,Four Stars,0,2016-09-20,4.0,Very good sound for the price.,30
215,Nathan,Yes!,1,2016-09-15,5.0,"Sounds great! I was a bit worried about it being re-certified, but I'm very happy with this purchase.",101
216,m. roseboom,Four Stars,1,2016-09-14,4.0,so far so good. good sound quality,34
217,Amazon Customer,"Great sound, less clutter",2,2016-09-12,5.0,"Great sound, less clutter. I use to have a complete home theater system. Loved the sound, hated the mess. This sound bar does a great job of replacing the six speakers and receiver. It is smaller than the receiver use to be.",224
218,AG,Very impressed. Easy setup. Great sound.,4,2016-09-10,5.0,"Very impressed with this soundbar.
PROS:
Very easy to set up. I plugged it in, connected my tv, and it just worked.
Slim design can sit in front of the tv without blocking any of the picture.
Integrated subwoofer actually sounds decent.
Volume control is very gradual, enabling fine-tune adjusting.
Plenty of inputs for different devices, including bluetooth.
CONS:
Maybe the green led lights?",393
219,Nash Pinski,Very pleased with my purchase,1,2016-09-06,5.0,powerful and dynamic.Very pleased with my purchase!,51
220,Bill,As good a soundbar setup as you're likely to find without ...,2,2016-09-02,4.0,"As good a soundbar setup as you're likely to find without a separate subwoofer. But it does have a sub-out, so I hooked up my Polk powered sub and its sounds great.",164
221,J. D. Lee,Very good soundbar. Quality and sound is a huge improvement ...,1,2016-08-28,5.0,"Very good soundbar.  Quality and sound is a huge improvement over the speakers in my 65"" flat screen TV.",104
222,Emily Osburn,Very clean and sounds great.,1,2016-08-26,5.0,"Comes with all peripherals, including optical cable, in original looking box. Sounds fantastic, such an upgrade from the junk TV speakers. Very good deal, I'm always skeptical of refurbished but this one shows no sign of it. Be warned: I'm not an audiophile.",258
223,D. Meyer,Sound quality good. Light on bass,2,2016-08-26,5.0,"No issues with box or in transport. Sound quality good. Light on bass, but has connection for sub-woofer. Clear audio. Cannot tell it was refurbished.",150
224,Briannguyen84,Five Stars,1,2016-08-21,5.0,"Good product, exactly as described.",35
225,Jeff,Just right,2,2016-08-20,5.0,Great product sound quality is verry good.  Purchased for my dad and he is verry happy,86
226,Squad's Dentist,Two Stars,1,2016-08-20,2.0,Poor performance. not worth my money.,37
227,Amy,Works great! You can't even tell it's refurbished,6,2016-08-20,5.0,Works great! You can't even tell it's refurbished. We are using as the only speaker for our TV and the sound is awesome - no subwoofer needed. It also has holes on the back for mounting so you don't have to buy mounting hardware.,229
228,BeachBum,Five Stars,0,2016-08-19,5.0,Great sound fast shipping .,27
229,KirkDK,Excellent Value - Powerful when combined with a powered subwoofer,3,2016-08-18,4.0,The price for this sound bar was fantastic.  The value was outstanding.  By attaching this sound bar to a powered subwoofer - it allowed me to replace a receiver and 5 speakers and all the cables and wires.  It was not a perfect match for the sound I had with the full system - but it was so good that I felt confident with the replacement.  The adding of the powered subwoofer really made the difference (the subwoofer I was using on the other system).  The surround effect is not that noticeable - but the overall sound quality is excellent.  Watching San Andreas or Godzilla we actually have to 'turn it down' and we like it loud!  Love the convenience of setting up my DirecTV and TV remote volume controls and power controls...I rarely pull out the actual Yamaha remote.  Now the sound bar is always on with the TV speakers disabled.  No need to power on a receiver and mess with inputs...,894
230,Sarah Shannon,Five Stars,1,2016-08-15,5.0,LOVE this soundbar. It was a refurbished piece but provides great sound and awesome quality. Bluetooth accessible.,114
231,Morgan F.,"Awesome product, especially when paired with the Yamaha YST-SW102 ...",1,2016-08-15,5.0,"Awesome product, especially when paired with the Yamaha YST-SW102 8-inch external sub..... Couldn't be happier with this quality product at an affordable price.",160
232,Beth S.,Yamaha has been doing quality sound longer than the other brands have been making TVs,5,2016-08-15,5.0,"This unit is super well designed.  When paired with a separate powered subwoofer it is all most will need for a home theater set-up.  The soundbar has a solid list of features and options available via included IR remote, but it really shows its strength once you connect it to your smartphone device.  Once connected to my IOS smartphone it allowed a larger selection of sound field options to tailor the experience to a wide variety of media including Movie, TV, Sports, Games, Music.  Each of the settings made substantial changes to the internal EQ helping the simple soundbar sound like it had some low powered satellite speakers working with it.  Although it is not likely to truly replace a 7.1 sound experience it is a solid starting point for those on budget, or honestly a reasonable option for those wanting to simplify a room with  less wires.  I attached a Sony 10"" powered subwoofer using the Sub Out to add a bit more low end thump.  The soundbar's included subwoofer is suitable for standard movie experience but most will likely agree that any soundbar truly needs a separate bass maker.  Yamaha makes quality stuff, and the smartphone app substantial steps this unit up beyond similar price point TV brand soundbars in the market.",1248
233,XD,Great Soundbar,1,2016-08-12,5.0,This soundbar surpassed my expectations. I bought it refurbished and during prime day and I can honestly say it's worth it and much more. It came as good as new and sounded as good as new.,188
234,J.P.,"Not a ""surround sound"" home theater experience but...",37,2016-08-11,5.0,"An excellent sound bar that is beautiful in design and produces better than expected sound. This doesn't come close to producing a cinematic quality sound and won't replace a good 2.1, 5.1, or 7.1 sound system but what it does do it does well.
So what does it do?
1. It beats the pants of any stock TV speakers.
2. The ""clear voice"" option allows for listening at lowered volumes and still clearly understanding every word. This is especially handy if you have a napping baby in the house.
3. It saves tons of space over most alternatives and can even be wall mounted!
4. It produces good sound for most music and general TV.
The downside?
1. It doesn't have thumping bass. This was not an issue for me but I know is for some.
2. Not really good for movies but is not that horrible either. In other words one might say if space or budget are issues then it meets minimal sound standards and will due but will not give you mind blowing sound.
3. Adds an additional remote to the mix that will only have some limited functionality with a universal remote.
Overall impression: I'd buy it again and I definitely recommend if you feel the positives I've listed out way the negative.",1177
235,LT,Five Stars,1,2016-08-11,5.0,Works and sounds great.  This was a fantastic buy.,50
236,Amazon Customer,Great choice!,10,2016-08-08,4.0,This is an awesome piece of equipment! Sound is terrific whether movie or streaming music. Bluetooth connection eliminates need for bulky stereo components yet provides the surround sound & bass you want. One drawback is must wallmount to see dashboard & indicator lights.,272
237,Shelly,Five Stars,0,2016-08-06,5.0,Love this thanks,16
238,Martin,Excellent sound,2,2016-08-04,5.0,"Excellent sound, super easy to setup and works with Logitech universal remotes.",79
239,Amazon Customer,Five Stars,1,2016-07-31,5.0,Works wonderfully! Very pleased with purchase.,46
240,Becky Vashon,Yamaha Rocks,0,2016-07-30,5.0,Yessiree.,9
241,Amazon Customer,Better than my Tv,1,2016-07-24,5.0,"Clear voice, Loud bass.
Better than my Tv.
Absolutly satisfied wiht soundbar.",77
242,Terrance M.,Very clear with good bass....,0,2016-07-22,5.0,Excellent sounding soundbar.Good bass and quality sound.,56
243,Amazon Customer,Good for bucks....!!,1,2016-07-19,4.0,"Very nice sound bar. Initially the digital optical cable did not gave good sound , but it worked well with bluetooth and other connections.",139
244,alexis c.,Five Stars,0,2016-07-19,5.0,Very nice bar,13
245,FalkenX,Amazing sound !!,1,2016-07-18,5.0,"Sounds amazing, don't listen to the hater, buy an external subwoofer if you want more bass. Sound quality is between my Vizio 3.0 to Vizio 5.1 while occupying much less space.",175
246,Amazon Customer,buyer beware!,1,2016-07-18,1.0,"""Recertified""  is the new term for REFURBISHED, If you think you bought a brand new item as I had, don't be fooled. Item is very heavy and comes with no wall brackets. Sound quality is average, equal to a $30. model.",216
